name,count
"Form 710 AN1 and AN2 Abbreviated Battery, Level 2",1
uk_en_data-partad,1
Fall 2004 Agricultural Crime Survey,1
Survey of Muslim Youth in Mindanao (Muslim2-c1),1
c82c7d99dbaf87e5d2230352a41b3bf38732b6,1
hdf022680,1
Clinical Symptoms of Children (CBCL) -- First Missing Child,1
Political Party Codes,1
Wave 2 Jeonbuk,1
obj_words_108,1
"ABC News Libya Poll, March 1986",1
"ABC NewsWashington Post Poll, November 1993",1
1309ea0d537788096e8c73a7964546d1a8e628,1
June 26 TWA 847 Hijack Poll 2,1
" Louis, 2003-2005",1
mule_well,1
"Current Population Survey Annual Demographic File, 2002 ",1
"Science, 1976-1977 9-Year-Olds, Booklet 05 Data",1
Raw Data for Victims,1
net009686,1
"Block Assessments, 1981 and 1994",1
61bf46ecd62b449ea6c80c29c8a21498f9e2ca,1
recipes,1
hdf033240,1
yr930,1
0V-1,1
snp_table_anomalus,1
Overview and Field Report for All Parts,1
_Wilson Boutique Hotel,1
sep_stem_vector,1
0V-54,1
45a2b38ed383ef1466ad555cdcc3c2b8126a60,1
"Census Block Maps Sheet 23, Richland County, South Carolina",1
"Shape, CSV",1
1979 Civil Data File,1
governor_name_list_4th_sample_current_only_15,1
"Acquiescence and Identification with the Aggressor Among Acculturating Africans, 1959-1960",1
"Nevada Record B, Cambodian",1
pdos_atm-17(O)_wfc-1(s),1
congress_topic_model_matrix_4th_sample_current_only_14,1
Control Branch Avenue Mvt Data,1
foo,1
a29b23a3f9d6fd4e3a1746001359f316301784,1
"Adult and Juvenile Arrestees Data, 1992",1
"Ohio Record B, Japanese",1
Facing Fate Estimates of Longevity from Facial Appearance and their Underlying Cues ,1
"CBS NewsNew York Times Monthly Poll 6, October 2004",1
ens,1
Others Illnesses Seen by Provider,1
"CBS News Monthly Poll 1, August 2000  ",1
"CBS News Monthly Poll, June 2010",1
I670,1
z104,1
American National Election Study 1985 Pilot Study,1
Guadeloupe_256461,1
"3 1974 Eastern Cities, Person Level Subset",1
"Idaho Record B, Dominican (Dominican Republic)",1
edited,1
Real Federal Deficits and Government Net Worth,1
SXRE02,1
testall,1
"Terminations Data, 2003",1
part-0048,1
"Cottle County, Texas -- FIPS Code 48101",1
Restricted-Use Version of the Young Physicians Survey,1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume1_Q21000,1
"Nebraska Record B, Pacific Islander",1
"ReadingLiterature, 1979-1980 17-Year-Olds, Booklet 13 Data",1
"Delaware Record B, Costa Rican",1
hdf001740,1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume2_Q13200,1
MA4,1
Other Crop Production Extension Worker Contacts,1
"National Health Interview Survey, 1994 Access to Care Supplement",1
55e27545ffbacc48ae8b37dbbfe12933fe2ab0,1
File TESTCALL,1
b91158534d9f63cf41d3bd2d49b5134f5020e4,1
Create_unrestricted,1
party_test_f3,1
classifide,1
1978-1980 Data,1
"Household, Book I--Interview Evaluation",1
Header File for 1995,1
resultsDurationLast,1
ULg-CEA-HAP68,1
"Michigan Election Returns, 1974  Precinct-Level  ",1
SPSS-X Input File,1
County Raw Data File,1
"Current Population Survey, March 1983  Estimates of Noncash Benefit Values",1
basket-1080,1
DUMMY3,1
Male Admissions 1945,1
"Survey of Consumer Attitudes and Behavior, Fall 1975",1
"Texas Record B, Aleut",1
TCM Barriers to TreatmentRecovery B,1
86e5e11d939fbae611a7fcc76701a20ded8f21,1
"Korean General Social Survey (KGSS), 2007",1
New_Caledonia_593052,1
1992 Democratic and Republican Caucus Attendee Panel Data,1
gh,1
September 1981,1
122Without,1
RM2545 Veroff,1
"Census of Medical Examiners' and Coroners' Offices, 2004",1
pt/getogc/services/INSPIRE/HY_PhysicalWaters_Catchments_Drainage_Basin/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities,1
bc2ec5c49e3fd8abb1799ea4a12308f455a005,1
1CC1AE8B,1
Round 2 MF6SUM--Income and Wealth Summary,1
net009516,1
823ea8e5381c9b765175496211a6ca825c0c70,1
"Survey of Consumer Finances, 1959",1
Plot_04_DATTUTDUT,1
"Washington Post Maryland Elections Poll, June 2006",1
I414,1
yr946,1
S2A_MSICH4_20210702T101031_N0301_R022_T32SKA_20210702T121947_plume3_Q12500,1
SAS Proc Format for Card Image National Sample Data,1
"North Carolina Record B, Cambodian",1
hdf017340,1
glove_oped_lifestyle_news_business_counties_sports_2002_vectors_normalized_check_2,1
"JPG,PNG,TIFF",1
"Korean General Social Survey (KGSS), 2005",1
"Integrated Postsecondary Education Data System (IPEDS) Fall Enrollment, 1987",1
Conference Data File,1
County Codes 04001-04402 PUS70212,1
de7bd4154220e13f7c069936323d19d195131d,1
Florida Offense Data -- Jurisdictional Level 1999,1
"Louisiana Record B, Peruvian",1
"Youth, 1979-1992 (Miscellaneous Non-Longitudinal Items, 1988)",1
"CBS NewsNew York Times New York City Poll, August 1, 2012",1
4b1dbb002bab6c7b1cb52cce70816a4ba1a247,1
"Natality Detail File, 1989 [United States]",1
San Diego Burglaries,1
1991-1992 Educational Expenses (Expenses Paid by the CU),1
"Wisconsin, Douglas County",1
Open-Ended Response Data,1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume1_Q42000,1
Other Justice Agencies Data,1
"Census of Manufactures for New Jersey, Ohio, and Pennsylvania, 1909",1
Rwanda_141857,1
progci,1
Cohort 12 (2009-2011) Analytic Data,1
jdata_3kms_idn40sr_ab,1
File A18 -- Grade 5 Allscore (Phase III-A),1
"Table 3 School District Data for Arizona, 1980",1
application/vnd.ms-excel ,1
S2A_MSICH4_20210702T101031_N0301_R022_T32SKA_20210702T121947_plume4_Q3000,1
"rar, shp",1
jdata_2kms_idn50sr_ad,1
N_15,1
Utah Work Minor Civil DivisionCounty,1
lda_model_twitter_level_total_4th_sample_current_only_45,1
TCM Case Management Checklist P,1
hdf020820,1
I233,1
"Affect, Reason, and Decision Making",1
"Medical Provider Survey Data--Other, Specify",1
"Master Facility Inventory  Nursing Homes and Other Health Care Facilities, 1976",1
pdos-atm-8(Cr1)-wfc-3(s),1
Del1OutList,1
SRC76FEB,1
Missouri Work County,1
13BAFD3B,1
BearFire_control_wrfout_d03_2020-09-08_191500,1
"CBS NewsNew York Times Monthly Poll 1, January 2003",1
F85 Supplemental Health Conditions Codes,1
96275821,1
S2A_MSICH4_20210702T101031_N0301_R022_T32SKA_20210702T121947_plume2_Q29000,1
Datesfile New Jersey [NJ46],1
"Federal Justice Statistics Program Defendants in Federal Criminal Cases -- Terminated, 2005 [United States]",1
hdf013440,1
"PPT, DOC, CSV, KMZ, JPG, TXT",1
"Census Block Maps Sheet 15, Inset A, Richland County, South Carolina",1
libgasoilwater,1
"Mouvement de la Population, 1870-1871",1
"National Election Study, 1944",1
64213e7f7a0f7d2fce8ba43b132fb42de97566,1
Freshmen Cohort 3 (2005) 1st Follow-Up Survey,1
congress_name_list_4th_sample_current_only_7,1
"S2000 Stage 2, Population II, School File, England, Wales",1
TSS 24,1
lda_dic_twitter_level_total_4th_sample_current_only_26,1
Transcript 24,1
Post-Secondary Transcript Survey for Sophomore Cohort Course-Level Data,1
"1992-1993 Vehicle Operating Expenses (Licensing, Registration, and Inspection of Vehicles)",1
October 7 and 9 First Presidential Debate Surveys,1
CP5605,1
"Census Block Maps Sheet 11, Newberry County, South Carolina",1
Drug Test Results Data,1
3 NJ,1
d13381bc73331a51c9120a72a716daa966b120,1
2127764e62fef78f4538ca38d39750d1c7a864,1
"Project on Human Development in Chicago Neighborhoods (PHDCN) Young Adult Self Report, Wave 1, 1994-1995",1
64349409f5f9cb74abb8fda9b21f63e0dab33c,1
Number of Returns and Exemptions,1
Element Assay,1
"1988-1989 Hospitalization and Health Insurance (Medicare, Medicaid, and Other Plans Not Paid by the CU)",1
590ae8d113d7943fea293e68c2573c664ea221,1
"CBS NewsNew York Times Monthly Poll, February 2009",1
EARTHQK2,1
"Career Values in Brazil, 1960",1
ccap,1
Spring 2006 Parent Interview Data,1
Appendix A Revisions From the Fourth Edition Dictionary of Occupational Titles,1
a2fb1385e63d3ad802bc47bc63de220266a287,1
SAS Control Cards for Health Insurance Record File,1
"F43B 24-Month Child Behavior Interview, B",1
I159,1
2V-4,1
ed5eccb41def3076c6f411d4df7b958880fd78,1
poly3_1_10,1
ISR 6-Month Review Data,1
0366f40da8b66367e66a1625c9052f2039886b,1
"Supplementary Homicide Reports, 1994",1
vop-07-frq,1
jpn_political,1
County 20 -- Kopparberg,1
"Criminal Data, 2005",1
"Monitoring Drug Markets in Manhattan [New York City], With the Arrestee Drug Abuse Monitoring (ADAM) Program, 1998-2002",1
2018050118f03,1
Post-Secondary Transcript Survey for Sophomore Cohort Transcript-Level Data,1
AFR_pheno_rho_1_GA_1,1
"Current Population Survey, October 1971  School Enrollment",1
I62,1
CE80290E,1
"Federal Justice Statistics Program Offenders Admitted to Prison, 1999",1
Severe_espino_copper_root,1
"Ohio, Part 5",1
Medical Equipment and Supplies Data,1
az90mp20,1
2ea0b7f827a8b73ab4524d498621ee7429acae,1
"Home Heating Costs of the Rural Elderly in Michigan, 1980",1
395e77e69c98ecf1380c9cbc3bbec455021d56,1
"Consolidated Metropolitan Statistical Areas, STF 3A Data",1
Birmingham Wave II Data,1
dposm179,1
"Baltimore, 1975 Person-Level",1
"Minnesota Record B, Ecuadorian",1
aab1b7c14f1d799cea0f2f8b8913362e166fd5,1
dendextend,1
"Families As a Resource in Recovery From Drug Abuse in New York City, 1999-2001    ",1
soccer_topic_model_matrix_4th_sample_current_only_31,1
 Mature protein sequences of tandem repeat-containing secretory proteins in Stagonospora nodorum,1
"SAS Data Definition Statements for Male and Female Arrestees Data, June-December 1987",1
Record B Chilean,1
b434f30b9f3813a3c5af3ee099deb65b7bb832,1
"Kennedy-Nixon, 9-26-1960",1
Cohort 1 (1998-2000) Baseline Data,1
"Colorado Record B, Central American",1
"Arkansas, 1985",1
e66b9cd5f49c196610b6efdf803098c7ce4fa8,1
yr900,1
"SPSS Export File for Wave C Main Respondent Data, Part 1",1
North_Macedonia_17274,1
Event Data Values Issue Position,1
"Immigrants Admitted to the United States, 1986",1
I469,1
"Maine Record B, Vietnamese",1
SA_FWHM_16,1
EUR_pheno_rho_2_GA_2,1
pt/dados_abertos/info_recursosminerais?Id=1700,1
 II Appendix N (PDF),1
"Central Cities - METCITY Area, Population, Income, Labor Force, and Retail Trade",1
"Milwaukee, Wisconsin, Victim Services ",1
net 3,1
65be56705926a1b1a1768f53bb06d644f8e861,1
"County Block Maps Index Map, Menominee County, Wisconsin",1
"Data (Very Probable), Form A",1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume3_Q7000,1
"Neuropsychological and Emotional Deficits as Predictors of Correctional Treatment Response in Maryland, 2003-2005",1
Part H Details on Endowment Assets,1
"Wave III, 1980 Data",1
"Survey of Program Dynamics (SPD), 2001  Cross-Sectional File  ",1
"TIGERLine File Record Type 8, Polygons Linked to Area Landmarks, Richland County, South Carolina",1
C2,1
"Iowa Record B, Samoan",1
"Development of Crime Forecasting and Mapping Systems for Use by Police in Pittsburgh, Pennsylvania, and Rochester, New York, 1990-2001",1
"Afrobarometer  Round I Survey of Zambia, November-December 2000  ",1
"Sample Person, Time 2 Site 2 Frequencies, Part 1",1
ECERSE '01 -- Restricted Version,1
"Comparing Court Case Processing in Nine Courts, 1979-1980",1
"Particulate Matter 10, 24-hour Daily Mean, Annual, Tract, 1990 Geo-Referenced",1
"Expenditure and Employment Data for the Criminal Justice System [United States]  CJEE Extracts File, 1994  ",1
"ABC NewsWashington Post Poll, March-April 1989",1
9232cbd2d0cff1916e324598db90dedb3de671,1
North Carolina Administrative Office of the Courts Pre-Structured Sentencing Data,1
Carbon Monoxide (CO) Monitoring,1
"National Neighborhood Crime Study (NNCS), 2000",1
New York Significantly Changed 1990,1
gaussian_distribution,1
zip:DHX,1
February 24,1
"Iowa Record B, Aleut",1
26418fa6bec219b325f67b93dfbaaa18e51ba8,1
isr_history,1
d50c01d74854d1dd191381940e296c3c5f6458,1
libseismiccbgry,1
hdf034260,1
Currently Pregnant Household Members,1
1940 Strong Vocational Interest of Male's Spouse,1
Second Patriotism Survey,1
"Sweden, Constituency",1
b6887cffc27ca1e22ac7741c0335db913e662a,1
2018050121f21,1
Des Moines Twelve-Month Review Data,1
sub238,1
Taubman’s private general hospital (Articles15-17),1
SAS Data Definition Statements for All Home Data,1
dposm140,1
"Uniform Crime Reporting Program Data [United States] Arson, 2007",1
dposm221,1
Hypertension Supplement ,1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume3_Q3000,1
"Investors and Members of Parliament in England, 1575-1630  ",1
"Experience Sampling Method Focal Data, Year 1",1
"Mathematics Assessment, 1972-1973 to 1977-1978 13-Year-Olds, Booklet 01 Data",1
332CFDAE-contents,1
CTB_pt_0653,1
mayor_topic_model_matrix_4th_sample_current_only_10,1
poly2_5_27,1
Transcript 9,1
"Current Population Survey, October 2009 School Enrollment and Internet Use Supplement",1
"Lincoln, 1865",1
Pos_31,1
"States, Tables H27-HCT48I Only",1
Peru_354703,1
irish-train-low,1
gz_00,1
"CommunityProvider, THC -- General Information",1
E465DF4-contents,1
" Simpson and the Media Poll, July 1994",1
3d62914d72d86caf94f5f1f3172e5fa1ff54d0,1
64248eba0c60040f7ff8a1d22bd74c6e130d1f,1
"World Health Assembly, May, 1966",1
S2A_MSICH4_20210702T101031_N0301_R022_T32SKA_20210702T121947_plume0_Q11500,1
510,1
"United States House of Representatives Committee Assignment Request Data, 80th-103rd Congress",1
"Survey of Consumer Attitudes and Behavior, Spring 1962",1
"Voting DistrictState Legislative District Outline Maps Sheet 3, Kershaw County, South Carolina",1
fe047ffe33df533dc80e59501d2defb92267fc,1
"Juvenile Court Statistics, 1984 [United States]",1
AFR_summary_rho_2_size_2_GA_1,1
Individuals Items Bought in Last MonthLast 12 Months,1
"Voting DistrictState Legislative District Outline Maps Sheet 10, Richland County, South Carolina",1
Hotspot vector amphibians,1
Home Health Provider File,1
Mathematical Quality of Instruction (MQI) - Year 1,1
CTB_pt_0492,1
"Civil Pending, 1995",1
1994 Harvest Help Data - Restricted,1
Commitments Data,1
"Center for Research on Social Reality [Spain] Survey, October 1994 Orientation Toward Work",1
"Afrobarometer Round I Survey of Mali, January 2001",1
"Phase II M12 Medical Data, Interval Medical History",1
Ticket Buyers Survey Data,1
results_10,1
TomzWeeksBansak-NATO-PNASNexus2023-Files,1
934,1
ita_senate_history,1
"M2002 Stage 2 (Science, Reading Comprehension and Literature), Population II, Chile",1
d70c8c73989530f6702a278e30990d0eaa8ed2,1
S2A_MSICH4_20210702T101031_N0301_R022_T32SKA_20210702T121947_plume0_Q17500,1
930,1
ME alberta,1
"Survey of Consumer Attitudes and Behavior, May 1985",1
"Alaska, Anchorage County",1
"Fifth Follow-Up, 1986 Appendices B-D",1
DORSBCNT0001_1220180628,1
"TIGERLine File Record Type 3, Complete Chain Geographic Entity Codes, Chesterfield County, South Carolina",1
SAS Data Definition Statements for Jail-Level Data,1
GAUSS_ChoiLee2017_Table2_26AUG2017,1
"Election Returns for Maine, 1824-1873",1
 Regional Business Cycles and the Natural Rate of Unemployment,1
"ABC NewsESPN Barry Bonds Poll, July 2006",1
I203,1
Laboratory Lab 06Hm Heavy Metals (Subsample),1
c8bccffb2ca8059f17e245753d020c2f8ec218,1
a0101b82065ad38fe7ffb3d1d1830cb8bd123a,1
Staff Survey Data,1
I568,1
1987 Fourth Quarter Income,1
split_n7_testae,1
626,1
 Mature protein sequences of tandem repeat-containing secretory proteins in Mycosphaerella graminicola,1
CTB_pt_0352,1
dposm241,1
"County Block Maps Sheet 17, Kershaw County, South Carolina",1
TiO2 on Pt 04242018b,1
Female Institutional Termination 1959,1
IAG___090_TP11__HH_E_SAC,1
EUR_summary_rho_2_size_1_GA_3,1
"FishpondFishcage Area, Production, Disposal of Catch, and Input Costs",1
Principal Questionnaire Phase 2 Data,1
poly2_16_57,1
EAS_pheno_rho_3_GA_2,1
"MC001 Stage 3, Civic Education, Population I, Italy",1
"County Block Maps Sheet 6, Inset B, Lancaster County, South Carolina",1
Original Survey Data 1,1
H2E31,1
File COLLAP2M -- Grade 2 Math A-B Time by Setting (Phase III-A),1
SAS Data Definition Statements for Offenders Data,1
"Round 2, Unit-Level Statistics Calculated by Country",1
Reduced Homicide Data,1
mcp,1
8d69070f6d23e05f931809c2db1d6b9364df42,1
"Survey of Consumer Attitudes and Behavior, January 1992     ",1
Chile_205196,1
Hawaii Work County,1
"Survey of Consumer Attitudes and Behavior, November 1999",1
Demographic and Household Data,1
EXP-2_top,1
I547,1
AOLIS41,1
"County Block Maps Sheet 11, Chesterfield County, South Carolina",1
30 Month Follow-Up,1
"Data Set 318 Mouvement de la Population, 1925 (Departement)",1
5e3602f2bce63fdd694ab1c85925f2a69dbe75,1
Victim Interview 89 Data,1
Questionnaire Tuberculosis,1
1985 Fourth Quarter Member Characteristics and Income,1
Wave 3 Belgium,1
hdf040740,1
Alcohol Use Audit,1
8 MS,1
CTB_pt_0285,1
Not Your Father's Pension Plan The Rise of 401(k) and Other Defined Contribution Plans,1
Oregon Work County,1
"CBS News Pre-Election Tracking Poll, November 5-6, 1988",1
Iran_Islamic_Republic_of_201896,1
Women in Political Parties in 26 Countries,1
Round 1 MF6LARGE--Large Animals,1
"File 3--Inactive Skier, Card 1",1
Control_quillay_copper_root,1
"CBS News Monthly Poll 2, April 2002",1
"Census of Juveniles in Residential Placement, 2007 [United States]",1
maxg0017,1
9183cd97bbaaf0780177c7cded059ec9e45544,1
Population (1986) and Per Capita Income (1985) Estimates [United States]  Governmental Units,1
R0015646,1
New and Senior MF22PSUM--Female Life History Summary of Pregnancies,1
Middle School Students School Climate Survey Data,1
Agricultural Outcomes and Monetary Policy Actions  Strange Bedfellows or Kissin' Cousins,1
ANES 2008 Time Series Study,1
Offense Homicide,1
Face-to-Face Survey,1
SPSS Data List for OSIRISLRECL Data,1
"Police Employee (LEOKA) Data, 1977",1
soccer_topic_model_matrix_4th_sample_current_only_49,1
0cebe53aa7e5de7123f3b372787fcfd8895d11,1
Word Work File L 438,1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume3_Q14800,1
C0EA1243,1
GZ-H,1
Entrepreneurship and the Policy Environment,1
"Madison County, Nebraska -- FIPS Code 31119",1
Hollywood Time Study Sheet of the Existing and Automated Forms,1
"Annual Housing Survey, 1978 [United States]  National Core File ",1
I550,1
2007 Collection Year Incident-Level Extract File,1
Russian Federation Unit Level Data,1
"Wave IV, 1986 Data",1
"Survey of Consumer Attitudes and Behavior, Spring 1958  News Media",1
IRB approvals,1
Data Dictionary for Wave V Topical Module Microdata File,1
Province Crime Data,1
yr916,1
"Chaves County, New Mexico -- FIPS Code 35005",1
"Mathematics, 1977-1978 17-Year-Olds, Booklet 09 Data",1
"Arizona Record B, American Indian, Eskimo, or Aleut, Not of Hispanic Origin",1
SPSS Export File for Wave 2 Netherlands,1
S2A_MSICH4_20210702T101031_N0301_R022_T32SKA_20210702T121947_plume1_Q3500,1
SAS Variance Program for Single Specified Expenditure,1
2c41ebe4eb58655625bfe2d09ef5346a58c6c0,1
"1974 Employment, Cities and Towns",1
"Youth, 1979-1992 (SAS Data Definition Statements, Miscellaneous Non-Longitudinal Items, 1989)",1
"Louisiana, Rapides County",1
"CommunityProvider, Pharmacist -- Diarrhea Case",1
1989 Patient-Level Utilization Data,1
PSI TRac Jeune_Programme de formation,1
Detail File for 1964,1
poly3_1_31,1
Control Shady Grove Combo Data,1
7508d7e712aa0810420f410da12b5638b7f794,1
RM2521SuarezOrozco_Epstein_Rayman,1
Freshmen Cohort 3 (2007) 2nd Follow-Up Survey,1
wrfout_d05_2016-06-23_07_16_00,1
CGCD - Friends of Redington Pass,1
IRPA-KIK-P463-P464-P465-P466,1
Condition Level -- Calendar Year,1
jdata_2kms_idn30sr_ab,1
SAS Data Definition Statements for Northern California Youth Center Background Data,1
H22P180_TXT,1
India Example Codebook Ind20d,1
"ABC NewsWashington Post Poll, June 2001   ",1
 Mature protein sequences of tandem repeat-containing secretory proteins in Fusarium verticillioides,1
Fig4e cell CSD blue,1
100d160a1f7cc887ac44a0a4436d01f5d0984a,1
Letter from Section Chief of Madrasah's Education of The Office of Religious Affairs of Surabaya City,1
"ABC News State of the Union Poll, January 1995",1
poly3_5_17,1
Morocco_478010,1
1975-1985,1
1902 Data,1
fig_1a_non_pre_400rpm,1
Barbados_196573,1
"American National Election Studies Evaluations of Government and Society Study 1 (EGSS 1), 2010-2012",1
"Muncie, IN [SMSA] GBFDIME Code 5280",1
"September 9-10, 1987 BorkArms Control Poll",1
An update on the Publishing and Depository Services Directorate,1
application/x-compress,1
"1980 Person Level, First Interview Quarter, All Victims, 10 Percent Non-Victims, for Up to Four Incidents",1
"Metro Areas - METRO06 Personal Income, Civilian Labor Force, and Employment",1
I640,1
russian-dev,1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume4_Q5600,1
70df5f729bdae5ebab7e9e267d3a149c3f9f50,1
"Time 2 Neighborhood History Data, Restricted-Use",1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume2_Q9500,1
"SAS Input Statements for Principals, Aged 50+ Data",1
"Table 4 Western Region by Income Before Taxes, 1995-1996",1
Division II School Student-Athletes and Student Body,1
2010 Codebook Green 3,1
Vietnamese teachers' perspective on COVID-19,1
split_n5_testag,1
"Valley County, Montana -- FIPS Code 30105",1
"Illinois Record B, Korean",1
"Federal Justice Statistics Program Charges Filed Against Defendants in Criminal Cases in District Court, 1996 [United States]",1
"Grant County, Kansas -- FIPS Code 20067",1
"Practice Patterns of Young Physicians, 1997 [75 Largest Metropolitan Statistical Areas in the United States]",1
I419,1
570,1
H22P090_TXT,1
"TIGERLine File Record Type 6, Additional Address Range and ZIP Code Data, Darlington County, South Carolina",1
pdos_atm-17(O)_wfc-2(p),1
BearFire_fuelx8_wrfout_d03_2020-09-08_190000,1
ans-option3-1-ldamodel,1
2C1C71E5,1
net009616,1
"National Survey of Rural Physicians, 1993",1
CaldorFire_fuelx8_wrfout_d03_2021-08-17_220000,1
"South Carolina Record B, Vietnamese",1
Perceptions of the 1963 Presidential Transition,1
fl84mp20,1
Illinois Revenue Data,1
H22P20B_TXT,1
Client Follow-Up Interview Data,1
3567243d0afd13b988e3a51faa66ac9d50ebe8,1
6011966f6790df64e2dc8f12ca2084c4d4d6ba,1
"Alabama Record B, Samoan",1
1925 County and State,1
"Fourth Quarter, Segment 8",1
"Appellate Terminations, 1988",1
"Household Budgets of English Labourers, 1780s-1790s",1
RADS_GFO_C2_mar2016_2001,1
I109,1
jdata_4kms_idn20sr_ab,1
Diagnostic Variables From Both Adolescents and Parents,1
mayor_tweet_dict_filter_4th_sample_no_timelimit_42,1
31d3954b35657abc5f5b7388bca8c7388b6e53,1
Targeted Child Provider Interview '03 -- Restricted Version,1
1992 Fourth Quarter Detailed Expenditures,1
bcc_network,1
"World Issues Survey, 1979",1
"WABC-TVNEW YORK DAILY NEWS Poll, December 1984",1
"CBS News Newt Gingrich Poll, January 1997",1
State by Type-of-Government Summaries Total Data File,1
589C5270,1
dposm133,1
"Referenda Elections for Iowa, 1968-1990 (State 31)",1
BearFire_fuelx1_wrfout_d03_2020-09-08_230000,1
1988-1989 Home Furnishings and Related Household Items (Purchases),1
1990-1991 Owned Vehicles (Disposed-of Vehicles),1
"Georgia, Florida PUS70413",1
"Pooled Felony Police Contacts, Validation Sample, 1090 Percentile Data",1
Algeria_578200,1
"Utah Record B, Salvadoran",1
ULg-CEA-HAP43,1
Principal Questionnaire,1
"Detroit Longitudinal Study, 1967",1
memoise,1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume2_Q1600,1
"jpg, xls, shp, tiff",1
e7e0d94200c8c1601b371e10c71277c93a2027,1
governor_name_list_4th_sample_current_only_40,1
1999 Incident-Level Extract File,1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume1_Q1000,1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume2_Q16000,1
wind,1
"Connecticut Record B, Other Races",1
il88mp20,1
"Sample Person, Time 1 Site 11 Frequencies, Part 2",1
wrfout_d05_2016-06-23_07_20_45,1
Tunisia Data,1
9ec08004041d7002c764f2bf6ba9c733d9ca5e,1
275a35d2020ac0f7a03c1abc55f95ad002c1fb,1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume1_Q29000,1
greek-train-high,1
wrfout_d05_2016-06-23_07_18_57,1
"General Social Survey, 2012",1
"Census of Population and Housing, 1980 [United States]  County Population by Age, Sex, Race, and Spanish Origin",1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume0_Q11600,1
SAS Data Definition Statements for 'A' Records,1
bd72bf4488d1274d6a3ca3e6ae92226ba78c43,1
14C7616E,1
Transcript 32,1
"zip, shp, xml",1
Data File in GEOTIFF,1
"6-Spatial Analysis of Health with Statistics, Census and GIS Data",1
 I Appendices B-C (PDF),1
31204B44,1
Offender Tracking Data,1
mayor_name_list_4th_sample_current_only_28,1
"ABC NewsWashington Post Poindexter Testimony Poll 1, July 1987",1
BearFire_fuelx4_wrfout_d03_2020-09-09_000000,1
hou200-sta,1
SAS_summary_rho_3_size_1_GA_4,1
Baseline and Supplement Survey Data [Highly Restricted],1
8d7917083545a885ffbbca2f8c03c3fd0fd97b,1
Montenegro_277868,1
split_n1_testae,1
Louisiana Work Minor Civil DivisionCounty,1
District B Interview Data,1
FA4404F1,1
BTSL_2021_voxet__flags@@,1
e44854881d8205201ce020bc6cb78d61c8bba5,1
"Vermont, 1985",1
"National Partnership for Reinventing Government Employee Survey, 1998  ",1
"Political Change in Britain, 1966",1
ANON79,1
crudelist,1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume1_Q34000,1
953b5d503c08a04283b47d32111090939d6a3d,1
Croatia 2020,1
"Iowa Record B, Asian",1
"Louisiana Record B, Puerto Rican",1
County 22 -- Vaesternorrland,1
5a7387e083aa30a399ad6e50e368eb490b0387,1
rename credit vars,1
1V-1,1
tau_45d9_Ra10_Pm001,1
AU/API/V2/CATALOG/DATASETS/DIGITAL-SURFACE-MODEL/ATTACHMENTS/DSM_JPEG,1
may_lake,1
"Trial Court Data, 1986",1
rst_large,1
TSS 09,1
gazetteer-2023-10-26,1
jtd,1
9623BDF2,1
"New Survey of London Life and Labor, 1929-1931",1
National Survey on Drug Use and Health 10-Year Substate R-DAS (2002 to 2011),1
Dyadic Relationships,1
"1972 Employment, Special Districts",1
"Election Returns for Washington, 1926-1930",1
"Uniform Crime Reporting Program Data [United States]  Supplementary Homicide Reports, 2003  ",1
c76d75d3062fe68ca403843d4a383f6a023c2a,1
QSCAT_Large_v_r2_2000,1
Wave 7 (1994) Child Survey,1
fc35069fb61a66f4b017b66d57a866ef8fcd3b,1
"Pensioners, 1952",1
"Oregon Record B, Venezuelan",1
Datesfile Missouri [DTMO],1
wrfout_d03_2019-07-03_04_00_00_b,1
"Data Set 203 Enseignement Primaire, 1906 (Departement)",1
e1350530,1
All Responses From 25 Successive Samples,1
Female Parole Violator Returned to Prison 1950,1
14 BK,1
"Current Population Survey, September 1996  Food Security Supplement",1
"Juvenile Domestic and Family Violence Court Evaluation in Contra Costa, Santa Clara, and San Francisco Counties, California, 1999-2005",1
"Brownsville-Harlingen-San Benito, TX [SMSA] GBFDIME Code 1240",1
"Federal Justice Statistics Program Offenders Released From Prison, 2004",1
0b384b14862481eba025017e5445c037b2c6d4,1
"Transatlantic Trends Survey, 2003",1
